UID,time,amount,price,freight,discount,Shipping discount
128,2017/10/6 17:23,3,108.7125,8.02,0,-8.02
112,2017/1/2 2:06,6,37.4625,0,0,0
40,2017/2/7 18:10,2,37.4625,6,0,0
154,2017/3/29 2:50,8,41.2125,0,0,0
290,2017/4/17 14:02,1,41.175,3.23,0,-3.23
177,2017/2/8 2:49,5,37.4625,0,0,0
130,2017/7/28 6:49,3,93.7125,0,0,0
179,2017/10/18 12:57,1,24.7125,0,0,0
65,2017/2/17 19:26,7,48.7125,2.54,0,-2.54
297,2017/6/27 0:35,6,41.2125,0,0,0
133,2017/1/21 16:52,2,33.7125,1.99,0,-1.99
69,2017/12/4 12:01,10,56.2125,0,0,0
78,2017/3/10 16:55,9,33.7125,0,0,0
124,2017/1/18 1:57,5,41.2125,0,0,0
284,2017/11/27 11:00,5,56.2125,2.32,0,-2.32
129,2017/9/15 14:07,6,44.9625,0,0,0
91,2017/7/1 21:03,4,78.7125,0,0,0
193,2017/8/14 21:28,4,22.4625,0,0,0
103,2017/1/16 20:14,9,22.4625,9.98,0,0
74,2017/11/27 14:38,4,33.7125,0,0,0
185,2017/7/18 19:15,8,67.4625,0,0,0
143,2017/4/22 19:44,4,86.0625,0,0,0
119,2017/1/10 13:55,9,29.9625,0,-1.14,0
289,2017/11/29 0:25,1,67.4625,0,0,0
266,2017/1/10 14:18,1,41.175,4.32,0,0
205,2017/6/22 22:09,3,29.9625,0,0,0
90,2017/7/7 0:26,2,22.4625,2,0,-2
166,2017/1/14 17:55,9,37.4625,0,0,0
132,2017/11/24 21:09,6,18.6375,0,0,0
235,2017/2/4 5:18,3,33.5625,0,0,0
286,2017/12/14 13:26,8,67.4625,0,0,0
100,2017/5/7 21:16,5,41.2125,0,-0.96,0
61,2017/10/14 11:28,8,33.7125,0,0,0
131,2017/5/10 3:31,8,63.5625,0,0,0
173,2017/7/6 15:28,7,28.4625,0,0,0
49,2017/4/22 8:01,6,41.0625,0,0,0
136,2017/2/22 3:07,2,33.5625,0,0,0
162,2017/10/3 16:31,8,67.425,0,0,0
94,2017/7/20 0:40,7,59.9625,0,0,0
292,2017/1/27 3:26,6,33.7125,11.09,0,0
234,2017/10/11 20:56,10,67.4625,0,0,0
82,2017/6/9 1:49,3,29.9625,5.99,0,0
28,2017/2/6 19:23,2,44.9625,0,0,0
5,2017/5/31 2:48,10,44.925,3,0,-3
256,2017/1/5 21:01,5,44.9625,0,0,0
27,2017/8/21 0:41,2,48.5625,0,0,0
269,2017/3/7 17:12,10,29.9625,0,-1,0
288,2017/10/19 9:06,1,52.4625,0,0,0
23,2017/8/19 20:37,10,26.2125,0,0,0
236,2017/11/29 1:10,9,56.2125,0,0,0
85,2017/8/7 20:14,9,52.4625,0,0,0
4,2017/2/26 17:26,1,86.2125,0,0,0
25,2017/7/25 21:15,8,22.4625,0,-1,0
89,2017/7/19 11:30,1,37.4625,0,0,0
281,2017/10/14 18:09,4,33.5625,0,0,0
245,2017/1/8 9:00,10,22.4625,1.88,0,0
175,2017/8/2 3:33,7,24.7125,0,0,0
199,2017/11/22 5:10,7,71.2125,0,0,0
14,2017/9/23 23:51,3,44.9625,4.23,-0.72,-4.23
70,2017/3/1 19:31,1,74.9625,0,0,0
144,2017/3/1 19:51,8,29.9625,0,0,0
171,2017/3/8 20:51,5,44.9625,0.57,0,-0.57
196,2017/6/18 21:51,4,26.0625,0,0,0
1,2017/1/4 21:40,2,22.4625,0,0,0
75,2017/11/21 15:00,8,74.9625,0,0,0
60,2017/8/9 15:36,8,131.2125,0,0,0
261,2017/8/3 6:27,3,22.4625,0,0,0
263,2017/5/22 20:13,9,44.9625,4.22,0,-4.22
106,2017/7/27 20:01,4,26.2125,0,0,0
7,2017/7/27 16:40,5,59.8125,0,0,0
275,2017/1/17 1:59,4,97.4625,1.86,-4.41,-1.86
19,2017/1/10 18:54,4,41.0625,0,0,0
273,2017/5/24 21:40,9,26.175,0,0,0
16,2017/10/9 23:15,2,26.2125,0,0,0
231,2017/9/1 16:53,9,41.0625,0,0,0
268,2017/6/9 16:07,2,48.7125,0,0,0
28,2017/8/25 3:43,1,52.3125,0,0,0
152,2017/5/5 14:54,3,24.7125,0,0,0
119,2017/1/4 15:41,4,44.9625,0,0,0
67,2017/1/6 13:12,1,26.2125,0,0,0
110,2017/6/12 1:56,2,86.2125,0,0,0
13,2017/1/25 8:51,7,59.9625,0,0,0
36,2017/7/28 12:48,10,44.925,5.67,0,-5.67
115,2017/8/6 16:43,5,33.7125,0,0,0
24,2017/7/1 11:28,7,48.7125,0,0,0
58,2017/11/21 14:52,4,56.2125,0,0,0
103,2017/11/29 15:09,2,41.2125,0,0,0
84,2017/10/4 15:51,7,59.9625,0,0,0
155,2017/7/13 4:38,7,71.2125,0,0,0
57,2017/11/16 19:48,4,52.3125,0,0,0
101,2017/9/11 3:28,6,44.9625,8.25,0,0
65,2017/3/6 23:19,4,59.8125,0,0,0
130,2017/4/20 19:10,6,48.7125,0,0,0
16,2017/10/4 18:50,4,56.2125,0,0,0
123,2017/12/17 4:55,8,29.9625,0,0,0
19,2017/6/25 1:35,8,37.3125,0,0,0
169,2017/10/5 19:35,5,33.7125,0,0,0
197,2017/11/22 15:49,4,41.0625,0,0,0
193,2017/4/8 15:48,4,41.175,0,0,0
62,2017/10/19 13:45,7,37.4625,0,0,0
17,2017/11/27 19:35,6,74.9625,0,0,0
128,2017/8/15 13:52,3,63.7125,0,0,0
1,2017/12/14 14:05,3,26.2125,2.67,0,0
85,2017/11/24 14:29,7,31.8375,0,0,0
96,2017/12/4 22:56,6,56.2125,0,0,0
68,2017/11/28 3:33,6,29.8875,0,0,0
149,2017/11/21 12:20,10,93.7125,3,0,-3
34,2017/1/16 3:47,1,101.2125,0,0,0
116,2017/7/8 18:38,20,281.0625,0,0,0
183,2017/1/25 17:31,3,48.7125,0,0,0
184,2017/5/15 14:22,4,97.4625,5.22,0,0
5,2017/6/12 18:04,2,44.9625,0,0,0
49,2017/11/13 3:18,2,59.9625,0,0,0
61,2017/7/4 8:05,10,44.925,0,0,0
66,2017/11/20 2:31,8,116.2125,0,0,0
191,2017/1/1 16:07,1,52.4625,0,0,0
167,2017/2/26 15:57,6,44.9625,0,0,0
180,2017/3/31 14:08,10,33.7125,0,0,0
22,2017/3/14 22:19,9,33.7125,0,0,0
92,2017/7/25 13:18,7,74.9625,0,0,0
134,2017/12/10 4:37,6,59.9625,0,0,0
72,2017/4/7 2:07,9,22.4625,2.04,0,-2.04
77,2017/1/9 3:22,7,52.4625,0,0,0
199,2017/10/11 21:33,6,44.9625,0,0,0
121,2017/7/11 17:07,3,63.7125,0,0,0
156,2017/9/18 19:05,2,112.425,2.37,0,-2.37
135,2017/7/4 16:24,3,74.9625,0,0,0
64,2017/1/28 19:01,4,59.9625,0,0,0
33,2017/2/15 3:35,3,28.4625,0,0,0
108,2017/7/3 23:44,8,63.5625,0,0,0
80,2017/6/18 20:32,4,48.7125,6.98,0,0
198,2017/4/13 4:00,1,44.9625,3.51,0,-3.51
136,2017/4/9 17:30,6,48.5625,5.99,0,0
182,2017/2/9 16:31,6,48.7125,0,0,0
87,2017/5/10 0:36,5,78.7125,4.9,0,0
150,2017/10/15 4:45,8,67.4625,0,0,0
9,2017/2/6 20:14,3,41.2125,0,0,0
29,2017/5/26 20:34,2,71.2125,0,0,0
124,2017/2/3 23:09,8,86.0625,0,0,0
7,2017/11/23 22:01,2,116.2125,0,0,0
118,2017/6/18 21:48,9,22.4625,0,-0.86,0
78,2017/11/1 17:18,2,86.2125,0,0,0
95,2017/1/6 21:49,5,56.2125,0,0,0
53,2017/5/21 0:36,9,29.9625,0,0,0
175,2017/12/16 7:26,9,48.5625,0,0,0
109,2017/11/24 17:38,10,56.2125,0,0,0
48,2017/11/19 0:07,6,29.9625,0,0,0
37,2017/1/4 20:49,6,37.3125,0,0,0
185,2017/8/22 2:25,6,22.4625,0,0,0
43,2017/7/11 13:53,18,74.925,0,-3,0
160,2017/2/12 14:48,4,37.4625,0,0,0
26,2017/7/12 18:15,3,29.9625,0,0,0
165,2017/9/27 17:55,6,59.9625,0,0,0
51,2017/4/19 12:46,2,74.9625,0,0,0
189,2017/10/5 12:35,3,44.9625,0,0,0
172,2017/7/26 13:17,8,41.2125,0,0,0
181,2017/7/16 1:58,6,59.8125,0,0,0
107,2017/5/28 19:32,7,33.7125,0,0,0
70,2017/11/25 7:24,2,89.9625,0,0,0
2,2017/4/1 13:42,5,59.9625,0,0,0
45,2017/3/10 6:52,9,41.2125,1.34,0,-1.34
23,2017/11/4 14:41,9,44.8125,0,0,0
42,2017/8/19 21:27,6,63.7125,0,0,0
52,2017/5/25 3:51,7,74.9625,0,0,0
69,2017/7/1 19:30,9,37.4625,0,0,0
35,2017/2/16 2:07,3,48.7125,5.65,0,0
59,2017/11/13 19:35,2,35.9625,0,0,0
159,2017/1/25 3:44,5,35.9625,4.65,0,0
63,2017/1/19 20:32,1,48.7125,30.75,0,0
111,2017/2/8 3:14,8,41.2125,1.15,0,-1.15
164,2017/9/2 22:20,3,37.4625,0,0,0
192,2017/11/18 16:56,36,98.85,0,0,0
176,2017/2/4 15:21,2,63.7125,0,0,0
8,2017/9/5 4:11,4,37.4625,0,0,0
82,2017/8/11 16:46,6,37.4625,4.11,0,0
171,2017/11/23 0:48,8,41.2125,0,0,0
186,2017/2/7 20:05,8,52.4625,0,0,0
55,2017/5/20 2:55,9,33.7125,0,0,0
139,2017/4/1 3:24,9,22.4625,6.02,0,0
44,2017/11/17 5:23,5,101.2125,0,0,0
93,2017/10/25 14:59,2,48.7125,0,0,0
41,2017/4/24 18:35,9,37.4625,6.02,0,0
31,2017/10/21 7:12,3,48.7125,0,0,0
97,2017/3/9 7:30,8,44.9625,0,0,0
147,2017/1/21 19:55,3,86.0625,0,0,0
195,2017/4/14 22:57,3,48.7125,0,0,0
163,2017/1/14 3:50,10,59.9625,0,0,0
143,2017/9/23 21:26,1,44.9625,0,0,0
3,2017/11/27 19:17,6,47.2125,0,0,0
90,2017/6/14 1:59,16,44.925,0,0,0
73,2017/1/31 23:55,2,48.5625,0,0,0
4,2017/3/10 4:22,5,41.2125,0,0,0
177,2017/1/7 22:01,1,82.4625,0,0,0
144,2017/11/4 16:05,3,29.9625,0,0,0
174,2017/8/28 4:11,8,26.2125,0,0,0
178,2017/7/11 17:42,10,29.9625,0,0,0
21,2017/4/26 1:15,2,59.8125,0,0,0
141,2017/5/25 16:15,3,26.2125,2.77,0,-2.77
112,2017/1/29 23:11,8,41.2125,0,0,0
14,2017/8/13 20:42,3,67.4625,0,0,0
76,2017/11/30 10:06,3,63.7125,0,0,0
99,2017/1/19 6:41,8,37.4625,0,0,0
138,2017/3/19 21:07,4,56.2125,0,0,0
105,2017/9/25 18:34,10,37.3125,0,0,0
122,2017/7/17 17:58,32,209.7,0,0,0
162,2017/1/7 19:26,6,48.7125,0,0,0
125,2017/7/19 23:23,5,33.7125,1.89,0,-1.89
81,2017/3/1 14:14,1,22.4625,0,0,0
71,2017/1/13 21:26,2,37.4625,6.22,0,0
47,2017/8/6 4:20,9,56.2125,0,0,0
50,2017/1/11 21:55,4,56.2125,0,0,0
89,2017/10/29 1:06,10,48.7125,0,0,0
10,2017/12/7 16:02,9,41.2125,0,0,0
117,2017/12/9 0:01,9,26.2125,0,0,0
161,2017/1/11 6:50,2,48.7125,0,0,0
32,2017/12/7 2:07,8,33.7125,0,0,0
56,2017/9/18 17:30,8,63.7125,0,0,0
88,2017/8/15 7:33,8,59.8125,0,0,0
157,2017/12/12 5:24,5,62.2125,0,0,0
194,2017/11/8 15:50,3,29.8125,4.32,0,0
142,2017/1/12 22:31,8,22.4625,0,0,0
104,2017/11/27 2:31,9,44.8125,0,0,0
133,2017/3/18 2:03,2,33.7125,0,0,0
120,2017/9/29 19:59,4,48.7125,0,0,0
114,2017/10/24 7:39,10,44.9625,0,0,0
158,2017/1/31 8:29,7,44.9625,0,0,0
94,2017/12/4 20:16,5,31.0875,0,0,0
60,2017/4/4 19:06,6,52.3125,0,0,0
79,2017/6/26 20:53,4,66.3375,0,0,0
132,2017/6/11 21:03,7,48.5625,0,0,0
30,2017/6/29 3:43,8,29.9625,0,0,0
170,2017/4/23 17:21,8,63.5625,0,0,0
148,2017/7/18 20:48,2,22.4625,0,0,0
25,2017/7/24 23:30,2,24.7125,0,0,0
126,2017/9/27 10:26,3,67.4625,0,0,0
46,2017/7/16 17:37,6,67.4625,0,0,0
86,2017/8/19 20:32,6,37.4625,0,0,0
196,2017/4/16 20:44,9,93.7125,6.14,0,0
146,2017/8/26 17:17,6,59.9625,4.32,0,-4.32
129,2017/9/29 0:38,2,67.4625,0,0,0
6,2017/4/26 22:40,7,56.0625,0,0,0
131,2017/8/30 19:42,8,52.4625,0,0,0
11,2017/7/27 17:32,8,22.4625,0,0,0
91,2017/9/5 2:49,5,41.175,0,0,0
27,2017/5/29 18:42,8,47.2125,0,0,0
38,2017/6/22 19:16,3,44.9625,0,0,0
187,2017/11/29 1:42,4,20.9625,0,0,0
145,2017/1/7 16:52,6,29.9625,0,0,0
127,2017/9/17 11:59,3,56.2125,3.21,0,0
137,2017/2/2 1:55,6,29.9625,0,0,0
20,2017/7/14 0:10,2,74.9625,0,0,0
106,2017/8/7 2:05,10,74.9625,0,0,0
113,2017/1/18 5:48,10,59.8125,0,0,0
100,2017/4/15 2:25,8,22.4625,0,0,0
173,2017/8/23 1:55,10,78.7125,0,0,0
154,2017/3/20 0:54,9,26.2125,0,0,0
40,2017/11/17 4:43,4,44.9625,1.72,0,0
102,2017/9/5 23:25,2,22.4625,0,0,0
75,2017/6/30 18:10,45,243.5625,0,0,0
54,2017/7/8 23:21,1,56.0625,0,0,0
74,2017/1/13 20:40,9,59.9625,0,0,0
83,2017/11/13 21:51,2,37.4625,0,0,0
188,2017/6/28 22:07,4,52.4625,0,0,0
153,2017/10/24 13:39,4,67.4625,0,0,0
18,2017/5/26 12:33,4,37.4625,0,0,0
12,2017/1/14 0:08,9,112.4625,0,0,0
166,2017/10/9 4:50,4,37.4625,0,0,0
140,2017/1/7 20:40,7,63.7125,0,0,0
200,2017/5/3 21:11,6,52.4625,5.75,0,0
151,2017/12/16 14:28,8,56.2125,0,0,0
39,2017/9/28 23:59,5,112.4625,0,0,0
15,2017/1/10 21:04,7,56.2125,0,0,0
179,2017/9/15 23:58,1,22.4625,0,0,0
168,2017/9/14 6:23,6,29.9625,0,0,0
190,2017/8/29 5:41,8,22.4625,0,0,0
98,2017/3/7 21:05,5,59.9625,0,0,0
77,2017/5/12 0:16,8,63.7125,0,0,0
93,2017/9/12 18:02,9,37.3125,0,0,0
49,2017/8/13 12:49,8,26.2125,0,0,0
29,2017/8/21 22:35,9,56.2125,0,0,0
67,2017/7/11 6:32,7,26.2125,0,0,0
89,2017/11/2 21:57,2,59.9625,0,0,0
80,2017/1/31 13:09,3,26.2125,1.05,0,0
98,2017/5/24 23:07,8,22.4625,0,0,0
31,2017/4/28 15:02,6,78.7125,0,0,0
46,2017/1/3 13:49,9,22.4625,0,0,0
92,2017/10/3 23:22,4,24.7125,0,0,0
96,2017/5/23 16:27,6,104.9625,3.99,0,0
2,2017/12/6 4:09,8,59.9625,0,0,0
90,2017/7/25 15:33,7,56.2125,0,0,0
72,2017/1/15 18:35,8,67.4625,0,0,0
78,2017/4/1 18:36,2,59.8125,2,0,-2
9,2017/2/13 17:34,9,59.9625,0,0,0
50,2017/5/23 5:28,6,33.7125,0,0,0
95,2017/8/2 1:02,8,52.4625,0,0,0
4,2017/7/28 18:13,8,67.4625,0,0,0
54,2017/1/20 4:42,4,26.2125,0,0,0
99,2017/7/12 10:25,4,67.4625,0,0,0
73,2017/10/17 1:17,6,67.4625,0,0,0
79,2017/7/3 16:52,5,29.9625,0,0,0
38,2017/11/23 7:27,4,26.2125,0,0,0
8,2017/7/29 6:01,2,26.2125,0.55,0,-0.55
22,2017/3/6 20:14,2,56.2125,0,0,0
32,2017/10/14 11:01,8,37.4625,0,0,0
83,2017/10/3 13:34,8,63.7125,0,0,0
45,2017/2/28 1:26,6,67.3125,0,0,0
68,2017/9/19 19:12,9,29.9625,0,0,0
10,2017/12/11 17:58,8,74.9625,0,0,0
85,2017/12/15 1:44,5,24.3375,0,0,0
20,2017/7/15 18:34,5,37.4625,0,0,0
21,2017/5/15 22:22,9,29.9625,0,0,0
56,2017/5/4 10:39,3,52.4625,0,0,0
75,2017/1/14 20:26,10,101.2125,0,0,0
94,2017/10/15 1:38,5,59.9625,0,0,0
64,2017/2/13 21:51,5,44.9625,3.99,0,0
52,2017/8/6 23:37,7,71.2125,0,0,0
47,2017/8/2 16:35,5,22.4625,0.99,0,0
88,2017/11/27 20:53,10,71.2125,0,0,0
34,2017/3/7 3:55,3,26.2125,0,0,0
91,2017/11/25 19:41,8,56.2125,0,0,0
30,2017/4/21 0:03,1,26.2125,0,0,0
62,2017/12/6 19:44,4,37.4625,0,0,0
27,2017/8/2 10:57,4,41.0625,0,0,0
100,2017/11/10 3:25,1,44.5875,0,0,0
57,2017/6/6 22:19,4,48.5625,0,0,0
97,2017/8/3 13:04,8,59.9625,0,0,0
53,2017/12/9 17:08,1,29.9625,0,0,0
71,2017/7/30 19:30,7,37.3125,0,0,0
7,2017/4/6 1:47,4,41.2125,8.41,0,0
86,2017/1/17 17:51,9,86.2125,0,0,0
65,2017/10/17 0:23,7,28.4625,0,0,0
40,2017/4/21 3:45,8,56.0625,4.59,0,-4.59
17,2017/7/7 12:31,7,63.5625,0,0,0
25,2017/4/11 22:08,8,48.7125,0,0,0
76,2017/6/15 21:32,7,26.2125,0,0,0
61,2017/10/27 12:13,2,67.4625,0,0,0
51,2017/7/13 22:27,1,59.9625,0,0,0
13,2017/9/25 20:52,9,67.4625,4.99,0,-4.99
36,2017/1/1 22:38,6,63.7125,0,0,0
15,2017/6/26 15:37,6,52.4625,0,0,0
6,2017/10/1 15:22,6,52.3125,0,0,0
11,2017/12/13 6:17,3,89.9625,0,0,0
24,2017/8/8 16:16,10,24.7125,0,0,0
18,2017/2/8 17:37,9,63.5625,0,0,0
69,2017/7/14 17:39,8,44.9625,0,0,0
82,2017/11/27 15:12,9,52.4625,0,0,0
16,2017/6/6 18:55,2,37.4625,0,0,0
19,2017/9/20 14:20,5,41.2125,2.99,0,0
84,2017/5/25 18:46,1,37.425,0,0,0
39,2017/6/18 23:34,8,41.2125,0,0,0
26,2017/10/17 10:33,4,26.2125,0,0,0
28,2017/9/22 14:21,8,93.7125,0,0,0
59,2017/1/18 1:01,8,48.7125,6.98,0,0
43,2017/10/16 18:08,1,22.4625,0.99,0,0
42,2017/7/7 17:21,10,48.7125,0,0,0
81,2017/7/3 21:25,9,22.4625,0,0,0
58,2017/6/12 4:05,4,26.2125,1.5,0,-1.5
87,2017/1/27 1:55,7,33.7125,0,0,0
14,2017/7/12 3:48,7,67.4625,0,0,0
41,2017/7/12 2:56,9,67.4625,0,0,0
66,2017/3/19 18:07,4,86.0625,0,0,0
23,2017/10/6 11:25,10,22.4625,0,-1,0
70,2017/7/15 16:02,9,33.7125,0,0,0
12,2017/8/2 15:24,8,48.7125,0,0,0
74,2017/1/20 0:46,7,37.4625,0,0,0
60,2017/11/6 2:53,4,56.2125,0,0,0
3,2017/1/30 5:26,6,52.4625,0,0,0
63,2017/2/4 5:10,7,37.4625,0,0,0
33,2017/6/15 2:14,4,48.7125,3.99,0,0
35,2017/7/6 0:11,2,37.3125,0,0,0
1,2017/11/28 18:55,9,67.4625,0,0,0
48,2017/1/4 4:20,1,52.4625,0,0,0
55,2017/10/24 21:15,8,66.7125,0,0,0
44,2017/4/5 4:20,3,33.7125,0,0,0
5,2017/11/22 21:31,5,71.2125,0,0,0
37,2017/12/7 2:59,1,22.4625,1.99,0,-1.99
